ID,Pred
2026_1164_1275,0.15094
2026_1164_1276,0.12115
2026_1164_1277,0.11708
2026_1164_1278,0.18773
2026_1164_1279,0.14244
2026_1164_1280,0.15099
2026_1164_1281,0.15622
2026_1164_1282,0.48589
2026_1164_1283,0.19615
2026_1164_1284,0.20096
2026_1164_1285,0.22775
2026_1164_1286,0.15575
2026_1164_1287,0.31694
2026_1164_1288,0.30453
2026_1164_1290,0.59893
2026_1164_1291,0.26499
2026_1164_1292,0.19914
2026_1164_1293,0.19253
2026_1164_1294,0.21066
2026_1164_1295,0.16371
2026_1164_1296,0.35589
2026_1164_1297,0.21970
2026_1164_1298,0.17140
2026_1164_1299,0.22416
2026_1164_1300,0.34155
2026_1164_1301,0.14884
2026_1164_1303,0.29347
2026_1164_1304,0.12864
2026_1164_1305,0.17486
2026_1164_1306,0.33670
2026_1164_1307,0.16498
2026_1164_1308,0.17858
2026_1164_1309,0.25246
2026_1164_1310,0.33659
2026_1164_1311,0.23341
2026_1164_1312,0.30146
2026_1164_1313,0.36120
2026_1164_1314,0.11516
2026_1164_1315,0.24644
2026_1164_1316,0.31985
2026_1164_1317,0.18104
2026_1164_1318,0.25195
2026_1164_1319,0.24129
2026_1164_1320,0.21058
2026_1164_1321,0.18192
2026_1164_1322,0.28480
2026_1164_1323,0.14662
2026_1164_1324,0.17431
2026_1164_1325,0.27250
2026_1164_1326,0.24222
2026_1164_1328,0.19034
2026_1164_1329,0.15170
2026_1164_1330,0.24091
2026_1164_1331,0.26209
2026_1164_1332,0.14168
2026_1164_1333,0.19888
2026_1164_1334,0.16858
2026_1164_1335,0.18486
2026_1164_1336,0.22917
2026_1164_1337,0.24925
2026_1164_1338,0.13624
2026_1164_1339,0.35185
2026_1164_1340,0.21710
2026_1164_1341,0.23103
2026_1164_1342,0.21367
2026_1164_1343,0.24950
2026_1164_1344,0.21579
2026_1164_1345,0.11563
2026_1164_1346,0.17796
2026_1164_1347,0.27221
2026_1164_1348,0.16648
2026_1164_1349,0.22324
2026_1164_1350,0.16487
2026_1164_1351,0.32023
2026_1164_1352,0.22037
2026_1164_1353,0.26217
2026_1164_1354,0.46558
2026_1164_1355,0.23695
2026_1164_1356,0.18362
2026_1164_1357,0.27586
2026_1164_1358,0.14997
2026_1164_1359,0.23198
2026_1164_1360,0.18892
2026_1164_1361,0.18078
2026_1164_1362,0.14403
2026_1164_1363,0.20886
2026_1164_1364,0.19154
2026_1164_1365,0.17467
2026_1164_1367,0.25433
2026_1164_1368,0.27597
2026_1164_1369,0.22357
2026_1164_1370,0.27415
2026_1164_1371,0.13881
2026_1164_1372,0.14510
2026_1164_1373,0.16410
2026_1164_1374,0.14404
2026_1164_1375,0.21160
2026_1164_1376,0.15820
2026_1164_1377,0.26286
2026_1164_1378,0.17455
2026_1164_1379,0.27312
2026_1164_1380,0.25548
2026_1164_1381,0.28670
2026_1164_1382,0.16244
2026_1164_1384,0.39758
2026_1164_1385,0.13281
2026_1164_1386,0.20765
2026_1164_1387,0.20147
2026_1164_1388,0.12666
2026_1164_1389,0.20149
2026_1164_1390,0.26645
2026_1164_1391,0.33910
2026_1164_1392,0.30080
2026_1164_1393,0.14074
2026_1164_1394,0.22903
2026_1164_1395,0.12727
2026_1164_1396,0.15233
2026_1164_1397,0.12734
2026_1164_1398,0.16252
2026_1164_1399,0.28145
2026_1164_1400,0.18392
2026_1164_1401,0.16289
2026_1164_1402,0.24661
2026_1164_1403,0.13708
2026_1164_1404,0.20449
2026_1164_1405,0.19752
2026_1164_1406,0.18167
2026_1164_1407,0.16325
2026_1164_1408,0.23642
2026_1164_1409,0.15323
2026_1164_1410,0.22293
2026_1164_1411,0.29228
2026_1164_1412,0.13355
2026_1164_1413,0.22897
2026_1164_1414,0.21775
2026_1164_1415,0.24381
2026_1164_1416,0.16205
2026_1164_1417,0.14303
2026_1164_1418,0.22893
2026_1164_1419,0.45743
2026_1164_1420,0.17334
2026_1164_1421,0.26298
2026_1164_1422,0.32124
2026_1164_1423,0.17090
2026_1164_1424,0.21387
2026_1164_1425,0.14258
2026_1164_1426,0.18276
2026_1164_1427,0.26313
2026_1164_1428,0.15158
2026_1164_1429,0.17067
2026_1164_1430,0.16481
2026_1164_1431,0.20987
2026_1164_1433,0.13882
2026_1164_1434,0.19307
2026_1164_1435,0.13764
2026_1164_1436,0.23504
2026_1164_1437,0.16682
2026_1164_1438,0.11602
2026_1164_1439,0.15773
2026_1164_1440,0.42035
2026_1164_1441,0.23796
2026_1164_1442,0.54567
2026_1164_1443,0.23363
2026_1164_1444,0.22365
2026_1164_1447,0.26354
2026_1164_1448,0.18013
2026_1164_1449,0.13691
2026_1164_1450,0.16960
2026_1164_1451,0.21196
2026_1164_1452,0.15157
2026_1164_1453,0.24508
2026_1164_1454,0.21096
2026_1164_1455,0.15141
2026_1164_1456,0.23008
2026_1164_1457,0.17782
2026_1164_1458,0.16422
2026_1164_1459,0.19282
2026_1164_1460,0.17450
2026_1164_1461,0.19330
2026_1164_1462,0.16240
2026_1164_1463,0.19430
2026_1164_1464,0.34363
2026_1164_1465,0.20675
2026_1164_1466,0.27647
2026_1164_1467,0.21972
2026_1164_1468,0.25289
2026_1164_1469,0.24671
2026_1164_1470,0.23193
2026_1164_1471,0.23271
2026_1164_1472,0.16169
2026_1164_1473,0.20921
2026_1164_1474,0.22289
2026_1164_1475,0.41893
2026_1164_1476,0.21718
2026_1164_1477,0.32506
2026_1164_1478,0.31508
2026_1164_1479,0.25027
2026_1164_1480,0.33450
2026_1164_1481,0.27445
2026_1165_1166,0.20323
2026_1165_1167,0.58099
2026_1165_1168,0.55858
2026_1165_1169,0.56914
2026_1165_1170,0.60481
2026_1165_1171,0.61549
2026_1165_1172,0.26202
2026_1165_1173,0.32717
2026_1165_1174,0.63331
2026_1165_1175,0.67938
2026_1165_1176,0.60608
2026_1165_1177,0.29375
2026_1165_1178,0.56736
2026_1165_1179,0.54529
2026_1165_1180,0.35647
2026_1165_1181,0.13153
2026_1165_1182,0.37449
2026_1165_1183,0.62640
2026_1165_1184,0.69775
2026_1165_1185,0.44688
2026_1165_1186,0.71074
2026_1165_1187,0.60820
2026_1165_1188,0.50108
2026_1165_1189,0.62057
2026_1165_1190,0.38960
2026_1165_1191,0.66311
2026_1165_1192,0.62671
2026_1165_1193,0.63060
2026_1165_1194,0.30816
2026_1165_1195,0.70077
2026_1165_1196,0.12050
2026_1165_1197,0.65167
2026_1165_1198,0.38270
2026_1165_1199,0.20977
2026_1165_1200,0.35673
2026_1165_1201,0.32481
2026_1165_1202,0.41746
2026_1165_1203,0.26174
2026_1165_1204,0.66828
2026_1165_1205,0.72718
2026_1165_1206,0.24668
2026_1165_1207,0.17283
2026_1165_1208,0.16545
2026_1165_1209,0.59573
2026_1165_1210,0.44700
2026_1165_1211,0.13204
2026_1165_1212,0.45654
2026_1165_1213,0.24872
2026_1165_1214,0.54620
2026_1165_1217,0.25856
2026_1165_1218,0.28947
2026_1165_1219,0.22178
2026_1165_1220,0.26334
2026_1165_1221,0.57499
2026_1165_1222,0.14493
2026_1165_1223,0.65795
2026_1165_1224,0.31675
2026_1165_1225,0.38279
2026_1165_1226,0.67805
2026_1165_1227,0.29346
2026_1165_1228,0.12246
2026_1165_1229,0.31028
2026_1165_1230,0.62334
2026_1165_1231,0.20646
2026_1165_1232,0.48338
2026_1165_1233,0.47999
2026_1165_1234,0.19700
2026_1165_1235,0.11630
2026_1165_1236,0.63782
2026_1165_1237,0.65205
2026_1165_1238,0.69760
2026_1165_1239,0.67010
2026_1165_1240,0.42400
2026_1165_1241,0.69776
2026_1165_1242,0.17766
2026_1165_1243,0.22957
2026_1165_1244,0.34420
2026_1165_1245,0.43062
2026_1165_1246,0.13074
2026_1165_1247,0.58385
2026_1165_1248,0.61262
2026_1165_1249,0.47368
2026_1165_1250,0.70183
2026_1165_1251,0.40939
2026_1165_1252,0.62968
2026_1165_1253,0.62388
2026_1165_1254,0.38708
2026_1165_1255,0.60199
2026_1165_1256,0.35157
2026_1165_1257,0.14172
2026_1165_1258,0.44210
2026_1165_1259,0.66336
2026_1165_1260,0.64731
2026_1165_1261,0.21007
2026_1165_1262,0.66277
2026_1165_1263,0.44396
2026_1165_1264,0.64174
2026_1165_1265,0.38811
2026_1165_1266,0.25139
2026_1165_1267,0.64558
2026_1165_1268,0.33560
2026_1165_1269,0.46837
2026_1165_1270,0.21488
2026_1165_1271,0.69220
2026_1165_1272,0.38480
2026_1165_1273,0.52479
2026_1165_1274,0.16411
2026_1165_1275,0.25671
2026_1165_1276,0.11073
2026_1165_1277,0.13943
2026_1165_1278,0.24502
2026_1165_1279,0.24095
2026_1165_1280,0.34750
2026_1165_1281,0.22875
2026_1165_1282,0.61520
2026_1165_1283,0.50791
2026_1165_1284,0.32677
2026_1165_1285,0.55492
2026_1165_1286,0.51137
2026_1165_1287,0.71992
2026_1165_1288,0.67132
2026_1165_1290,0.75970
2026_1165_1291,0.56032
2026_1165_1292,0.67561
2026_1165_1293,0.49409
2026_1165_1294,0.73636
2026_1165_1295,0.26130
2026_1165_1296,0.59974
2026_1165_1297,0.73012
2026_1165_1298,0.41870
2026_1165_1299,0.62607
2026_1165_1300,0.68550
2026_1165_1301,0.16291
2026_1165_1303,0.65030
2026_1165_1304,0.19310
2026_1165_1305,0.23433
2026_1165_1306,0.66228
2026_1165_1307,0.20520
2026_1165_1308,0.53063
2026_1165_1309,0.64638
2026_1165_1310,0.62023
2026_1165_1311,0.64555
2026_1165_1312,0.65795
2026_1165_1313,0.63917
2026_1165_1314,0.17424
2026_1165_1315,0.57613
2026_1165_1316,0.79426
2026_1165_1317,0.30459
2026_1165_1318,0.61592
2026_1165_1319,0.65385
2026_1165_1320,0.19215
2026_1165_1321,0.24480
2026_1165_1322,0.68083
2026_1165_1323,0.39037
2026_1165_1324,0.62521
2026_1165_1325,0.63863
2026_1165_1326,0.14994
2026_1165_1328,0.17843
2026_1165_1329,0.32506
2026_1165_1330,0.64408
2026_1165_1331,0.67494
2026_1165_1332,0.26871
2026_1165_1333,0.57650
2026_1165_1334,0.29850
2026_1165_1335,0.29698
2026_1165_1336,0.59300
2026_1165_1337,0.63727
2026_1165_1338,0.29293
2026_1165_1339,0.55994
2026_1165_1340,0.38075
2026_1165_1341,0.64149
2026_1165_1342,0.66084
2026_1165_1343,0.61118
2026_1165_1344,0.34917
2026_1165_1345,0.13690
2026_1165_1346,0.37413
2026_1165_1347,0.60923
2026_1165_1348,0.33755
2026_1165_1349,0.62799
2026_1165_1350,0.51153
2026_1165_1351,0.69481
2026_1165_1352,0.42642
2026_1165_1353,0.31253
2026_1165_1354,0.67642
2026_1165_1355,0.60583
2026_1165_1356,0.32057
2026_1165_1357,0.59935
2026_1165_1358,0.27620
2026_1165_1359,0.70523
2026_1165_1360,0.61415
2026_1165_1361,0.21840
2026_1165_1362,0.30621
2026_1165_1363,0.61852
2026_1165_1364,0.57540
2026_1165_1365,0.18088
2026_1165_1367,0.62001
2026_1165_1368,0.63980
2026_1165_1369,0.51324
2026_1165_1370,0.23727
2026_1165_1371,0.24938
2026_1165_1372,0.25434
2026_1165_1373,0.31462
2026_1165_1374,0.18343
2026_1165_1375,0.39867
2026_1165_1376,0.20200
2026_1165_1377,0.59473
2026_1165_1378,0.23566
2026_1165_1379,0.58592
2026_1165_1380,0.65371
2026_1165_1381,0.58862
2026_1165_1382,0.47049
2026_1165_1384,0.72345
2026_1165_1385,0.17560
2026_1165_1386,0.28325
2026_1165_1387,0.15219
2026_1165_1388,0.18601
2026_1165_1389,0.51469
2026_1165_1390,0.19416
2026_1165_1391,0.57813
2026_1165_1392,0.56218
2026_1165_1393,0.35475
2026_1165_1394,0.37505
2026_1165_1395,0.16881
2026_1165_1396,0.51557
2026_1165_1397,0.19438
2026_1165_1398,0.37426
2026_1165_1399,0.71643
2026_1165_1400,0.20981
2026_1165_1401,0.20834
2026_1165_1402,0.54027
2026_1165_1403,0.16072
2026_1165_1404,0.42140
2026_1165_1405,0.54573
2026_1165_1406,0.27956
2026_1165_1407,0.31593
2026_1165_1408,0.51238
2026_1165_1409,0.22991
2026_1165_1410,0.40038
2026_1165_1411,0.71884
2026_1165_1412,0.35877
2026_1165_1413,0.46441
2026_1165_1414,0.26168
2026_1165_1415,0.64761
2026_1165_1416,0.20970
2026_1165_1417,0.16240
2026_1165_1418,0.63166
2026_1165_1419,0.74334
2026_1165_1420,0.50974
2026_1165_1421,0.61263
2026_1165_1422,0.72969
2026_1165_1423,0.24506
2026_1165_1424,0.45813
2026_1165_1425,0.29263
2026_1165_1426,0.32782
2026_1165_1427,0.68859
2026_1165_1428,0.55699
2026_1165_1429,0.15447
2026_1165_1430,0.30023
2026_1165_1431,0.64185
2026_1165_1433,0.20438
2026_1165_1434,0.28526
2026_1165_1435,0.14263
2026_1165_1436,0.48236
2026_1165_1437,0.26977
2026_1165_1438,0.14130
2026_1165_1439,0.23466
2026_1165_1440,0.75762
2026_1165_1441,0.73588
2026_1165_1442,0.70664
2026_1165_1443,0.30730
2026_1165_1444,0.58038
2026_1165_1447,0.67826
2026_1165_1448,0.18747
2026_1165_1449,0.22241
2026_1165_1450,0.54363
2026_1165_1451,0.63726
2026_1165_1452,0.27177
2026_1165_1453,0.64840
2026_1165_1454,0.56453
2026_1165_1455,0.21998
2026_1165_1456,0.74135
2026_1165_1457,0.33737
2026_1165_1458,0.17472
2026_1165_1459,0.61530
2026_1165_1460,0.46350
2026_1165_1461,0.18916
2026_1165_1462,0.35481
2026_1165_1463,0.26857
2026_1165_1464,0.54257
2026_1165_1465,0.26913
2026_1165_1466,0.55886
2026_1165_1467,0.22777
2026_1165_1468,0.60032
2026_1165_1469,0.69384
2026_1165_1470,0.61463
2026_1165_1471,0.32245
2026_1165_1472,0.41523
2026_1165_1473,0.41217
2026_1165_1474,0.50145
2026_1165_1475,0.65482
2026_1165_1476,0.51956
2026_1165_1477,0.64780
2026_1165_1478,0.72986
2026_1165_1479,0.49160
2026_1165_1480,0.65446
2026_1165_1481,0.60051
2026_1166_1167,0.78437
2026_1166_1168,0.72340
2026_1166_1169,0.70425
2026_1166_1170,0.80929
2026_1166_1171,0.79642
2026_1166_1172,0.45931
2026_1166_1173,0.46686
2026_1166_1174,0.83395
2026_1166_1175,0.82311
2026_1166_1176,0.65194
2026_1166_1177,0.50725
2026_1166_1178,0.72823
2026_1166_1179,0.69010
2026_1166_1180,0.67128
2026_1166_1181,0.10686
2026_1166_1182,0.72213
2026_1166_1183,0.67387
2026_1166_1184,0.83553
2026_1166_1185,0.69134
2026_1166_1186,0.74665
2026_1166_1187,0.72113
2026_1166_1188,0.65900
2026_1166_1189,0.68960
2026_1166_1190,0.57805
2026_1166_1191,0.83367
2026_1166_1192,0.82998
2026_1166_1193,0.70617
2026_1166_1194,0.60679
2026_1166_1195,0.77387
2026_1166_1196,0.11502
2026_1166_1197,0.77002
2026_1166_1198,0.65385
2026_1166_1199,0.39532
2026_1166_1200,0.65732
2026_1166_1201,0.58762
2026_1166_1202,0.74923
2026_1166_1203,0.44102
2026_1166_1204,0.78884
2026_1166_1205,0.81310
2026_1166_1206,0.47671
2026_1166_1207,0.42932
2026_1166_1208,0.18272
2026_1166_1209,0.68037
2026_1166_1210,0.62576
2026_1166_1211,0.11361
2026_1166_1212,0.67156
2026_1166_1213,0.42769
2026_1166_1214,0.72029
2026_1166_1217,0.50467
2026_1166_1218,0.54287
2026_1166_1219,0.34168
2026_1166_1220,0.38721
2026_1166_1221,0.83792
2026_1166_1222,0.11973
2026_1166_1223,0.83117
2026_1166_1224,0.64279
2026_1166_1225,0.70272
2026_1166_1226,0.70942
2026_1166_1227,0.57875
2026_1166_1228,0.11783
2026_1166_1229,0.46685
2026_1166_1230,0.82067
2026_1166_1231,0.36826
2026_1166_1232,0.70600
2026_1166_1233,0.77391
2026_1166_1234,0.18322
2026_1166_1235,0.12393
2026_1166_1236,0.82473
2026_1166_1237,0.75941
2026_1166_1238,0.85569
2026_1166_1239,0.84533
2026_1166_1240,0.77597
2026_1166_1241,0.74158
2026_1166_1242,0.18568
2026_1166_1243,0.59993
2026_1166_1244,0.55561
2026_1166_1245,0.57596
2026_1166_1246,0.15851
2026_1166_1247,0.67626
2026_1166_1248,0.84813
2026_1166_1249,0.57990
2026_1166_1250,0.78096
2026_1166_1251,0.69213
2026_1166_1252,0.67721
2026_1166_1253,0.77149
2026_1166_1254,0.68606
2026_1166_1255,0.70695
2026_1166_1256,0.69993
2026_1166_1257,0.15629
2026_1166_1258,0.69847
2026_1166_1259,0.83368
2026_1166_1260,0.81157
2026_1166_1261,0.43962
2026_1166_1262,0.85347
2026_1166_1263,0.74824
2026_1166_1264,0.82662
2026_1166_1265,0.62546
2026_1166_1266,0.53012
2026_1166_1267,0.68482
2026_1166_1268,0.49750
2026_1166_1269,0.70473
2026_1166_1270,0.36096
2026_1166_1271,0.81715
2026_1166_1272,0.56395
2026_1166_1273,0.66546
2026_1166_1274,0.17942
2026_1166_1275,0.44018
2026_1166_1276,0.11135
2026_1166_1277,0.13758
2026_1166_1278,0.42432
2026_1166_1279,0.44138
2026_1166_1280,0.67147
2026_1166_1281,0.40601
2026_1166_1282,0.80634
2026_1166_1283,0.67875
2026_1166_1284,0.62672
2026_1166_1285,0.73799
2026_1166_1286,0.55574
2026_1166_1287,0.80720
2026_1166_1288,0.86108
2026_1166_1290,0.82139
2026_1166_1291,0.72895
2026_1166_1292,0.72957
2026_1166_1293,0.55618
2026_1166_1294,0.60811
2026_1166_1295,0.45812
2026_1166_1296,0.83676
2026_1166_1297,0.73666
2026_1166_1298,0.60028
2026_1166_1299,0.76954
2026_1166_1300,0.87131
2026_1166_1301,0.28387
2026_1166_1303,0.80531
2026_1166_1304,0.19457
2026_1166_1305,0.39625
2026_1166_1306,0.78248
2026_1166_1307,0.32830
2026_1166_1308,0.72834
2026_1166_1309,0.73694
2026_1166_1310,0.85865
2026_1166_1311,0.80774
2026_1166_1312,0.78321
2026_1166_1313,0.84704
2026_1166_1314,0.16791
2026_1166_1315,0.79528
2026_1166_1316,0.83940
2026_1166_1317,0.51524
2026_1166_1318,0.79427
2026_1166_1319,0.83956
2026_1166_1320,0.41793
2026_1166_1321,0.38357
2026_1166_1322,0.80456
2026_1166_1323,0.56270
2026_1166_1324,0.63996
2026_1166_1325,0.73438
2026_1166_1326,0.20509
2026_1166_1328,0.30265
2026_1166_1329,0.52128
2026_1166_1330,0.74793
2026_1166_1331,0.83100
2026_1166_1332,0.56894
2026_1166_1333,0.69829
2026_1166_1334,0.63970
2026_1166_1335,0.58234
2026_1166_1336,0.66516
2026_1166_1337,0.82618
2026_1166_1338,0.47981
2026_1166_1339,0.72576
2026_1166_1340,0.72274
2026_1166_1341,0.79628
2026_1166_1342,0.71917
2026_1166_1343,0.71430
2026_1166_1344,0.48077
2026_1166_1345,0.19097
2026_1166_1346,0.69359
2026_1166_1347,0.75615
2026_1166_1348,0.67812
2026_1166_1349,0.73667
2026_1166_1350,0.60313
2026_1166_1351,0.81844
2026_1166_1352,0.46523
2026_1166_1353,0.64032
2026_1166_1354,0.86427
2026_1166_1355,0.71593
2026_1166_1356,0.55816
2026_1166_1357,0.83790
2026_1166_1358,0.51675
2026_1166_1359,0.78450
2026_1166_1360,0.73170
2026_1166_1361,0.44244
2026_1166_1362,0.48548
2026_1166_1363,0.83114
2026_1166_1364,0.60394
2026_1166_1365,0.19765
2026_1166_1367,0.66042
2026_1166_1368,0.71167
2026_1166_1369,0.67804
2026_1166_1370,0.53435
2026_1166_1371,0.42853
2026_1166_1372,0.50281
2026_1166_1373,0.60131
2026_1166_1374,0.28347
2026_1166_1375,0.66206
2026_1166_1376,0.43603
2026_1166_1377,0.81251
2026_1166_1378,0.20960
2026_1166_1379,0.73052
2026_1166_1380,0.79997
2026_1166_1381,0.85051
2026_1166_1382,0.63485
2026_1166_1384,0.83226
2026_1166_1385,0.20144
2026_1166_1386,0.44912
2026_1166_1387,0.24728
2026_1166_1388,0.13530
2026_1166_1389,0.61675
2026_1166_1390,0.35905
2026_1166_1391,0.83512
2026_1166_1392,0.67886
2026_1166_1393,0.45764
2026_1166_1394,0.68899
2026_1166_1395,0.29302
2026_1166_1396,0.58078
2026_1166_1397,0.14991
2026_1166_1398,0.73506
2026_1166_1399,0.84610
2026_1166_1400,0.27820
2026_1166_1401,0.28033
2026_1166_1402,0.72900
2026_1166_1403,0.17138
2026_1166_1404,0.66486
2026_1166_1405,0.56257
2026_1166_1406,0.46578
2026_1166_1407,0.50383
2026_1166_1408,0.68665
2026_1166_1409,0.43655
2026_1166_1410,0.48693
2026_1166_1411,0.84433
2026_1166_1412,0.68679
2026_1166_1413,0.71889
2026_1166_1414,0.53970
2026_1166_1415,0.76966
2026_1166_1416,0.50068
2026_1166_1417,0.19645
2026_1166_1418,0.78209
2026_1166_1419,0.81962
2026_1166_1420,0.57967
2026_1166_1421,0.72084
2026_1166_1422,0.79009
2026_1166_1423,0.41845
2026_1166_1424,0.47695
2026_1166_1425,0.52793
2026_1166_1426,0.68100
2026_1166_1427,0.82150
2026_1166_1428,0.63441
2026_1166_1429,0.18860
2026_1166_1430,0.49817
2026_1166_1431,0.65260
2026_1166_1433,0.20747
2026_1166_1434,0.59060
2026_1166_1435,0.14174
2026_1166_1436,0.66738
2026_1166_1437,0.23321
2026_1166_1438,0.11783
2026_1166_1439,0.41845
2026_1166_1440,0.81523
2026_1166_1441,0.80843
2026_1166_1442,0.73823
2026_1166_1443,0.62732
2026_1166_1444,0.82573
2026_1166_1447,0.79401
2026_1166_1448,0.40465
2026_1166_1449,0.37788
2026_1166_1450,0.60770
2026_1166_1451,0.70648
2026_1166_1452,0.52529
2026_1166_1453,0.75664
2026_1166_1454,0.80372
2026_1166_1455,0.35032
2026_1166_1456,0.64910
2026_1166_1457,0.52193
2026_1166_1458,0.15665
2026_1166_1459,0.82469
2026_1166_1460,0.53516
2026_1166_1461,0.49120
2026_1166_1462,0.46604
2026_1166_1463,0.35578
2026_1166_1464,0.71442
2026_1166_1465,0.47678
2026_1166_1466,0.79688
2026_1166_1467,0.56360
2026_1166_1468,0.80846
2026_1166_1469,0.78771
2026_1166_1470,0.76190
2026_1166_1471,0.58727
2026_1166_1472,0.55221
2026_1166_1473,0.68676
2026_1166_1474,0.60959
2026_1166_1475,0.69802
2026_1166_1476,0.71084
2026_1166_1477,0.85336
2026_1166_1478,0.77653
2026_1166_1479,0.71767
2026_1166_1480,0.83367
2026_1166_1481,0.73022
2026_1167_1168,0.25659
2026_1167_1169,0.32488
2026_1167_1170,0.33449
2026_1167_1171,0.31677
2026_1167_1172,0.22801
2026_1167_1173,0.20645
2026_1167_1174,0.30439
2026_1167_1175,0.61002
2026_1167_1176,0.35812
2026_1167_1177,0.25834
2026_1167_1178,0.26984
2026_1167_1179,0.22917
2026_1167_1180,0.29021
2026_1167_1181,0.10644
2026_1167_1182,0.18842
2026_1167_1183,0.34605
2026_1167_1184,0.33162
2026_1167_1185,0.35001
2026_1167_1186,0.29061
2026_1167_1187,0.42635
2026_1167_1188,0.20686
2026_1167_1189,0.22328
2026_1167_1190,0.18320
2026_1167_1191,0.37496
2026_1167_1192,0.34004
2026_1167_1193,0.34491
2026_1167_1194,0.16587
2026_1167_1195,0.33371
2026_1167_1196,0.11278
2026_1167_1197,0.51572
2026_1167_1198,0.23794
2026_1167_1199,0.22587
2026_1167_1200,0.23135
2026_1167_1201,0.28605
2026_1167_1202,0.22071
2026_1167_1203,0.32773
2026_1167_1204,0.22253
2026_1167_1205,0.63112
2026_1167_1206,0.13948
2026_1167_1207,0.22822
2026_1167_1208,0.20000
2026_1167_1209,0.32256
2026_1167_1210,0.27852
2026_1167_1211,0.12854
2026_1167_1212,0.30585
2026_1167_1213,0.19626
2026_1167_1214,0.47520
2026_1167_1217,0.26026
2026_1167_1218,0.26165
2026_1167_1219,0.19284
2026_1167_1220,0.14117
2026_1167_1221,0.29705
2026_1167_1222,0.10776
2026_1167_1223,0.35569
2026_1167_1224,0.31737
2026_1167_1225,0.23765
2026_1167_1226,0.29775
2026_1167_1227,0.14863
2026_1167_1228,0.10779
2026_1167_1229,0.30295
2026_1167_1230,0.35788
2026_1167_1231,0.18176
2026_1167_1232,0.28732
2026_1167_1233,0.32725
2026_1167_1234,0.21030
2026_1167_1235,0.14121
2026_1167_1236,0.32748
2026_1167_1237,0.53809
2026_1167_1238,0.42765
2026_1167_1239,0.37609
2026_1167_1240,0.29822
2026_1167_1241,0.23661
2026_1167_1242,0.15609
2026_1167_1243,0.27259
2026_1167_1244,0.18530
2026_1167_1245,0.24796
2026_1167_1246,0.14285
2026_1167_1247,0.40985
2026_1167_1248,0.41493
2026_1167_1249,0.25442
2026_1167_1250,0.42663
2026_1167_1251,0.20526
2026_1167_1252,0.37771
2026_1167_1253,0.45427
2026_1167_1254,0.25802
2026_1167_1255,0.26041
2026_1167_1256,0.28723
2026_1167_1257,0.15759
2026_1167_1258,0.26764
2026_1167_1259,0.39197
2026_1167_1260,0.31097
2026_1167_1261,0.25410
2026_1167_1262,0.43873
2026_1167_1263,0.38847
2026_1167_1264,0.34437
2026_1167_1265,0.34362
2026_1167_1266,0.20236
2026_1167_1267,0.25581
2026_1167_1268,0.36383
2026_1167_1269,0.28300
2026_1167_1270,0.16217
2026_1167_1271,0.51071
2026_1167_1272,0.21773
2026_1167_1273,0.25980
2026_1167_1274,0.16730
2026_1167_1275,0.14403
2026_1167_1276,0.13318
2026_1167_1277,0.12754
2026_1167_1278,0.18695
2026_1167_1279,0.13739
2026_1167_1280,0.21325
2026_1167_1281,0.20273
2026_1167_1282,0.60793
2026_1167_1283,0.25303
2026_1167_1284,0.21368
2026_1167_1285,0.39523
2026_1167_1286,0.15056
2026_1167_1287,0.29509
2026_1167_1288,0.51506
2026_1167_1290,0.75968
2026_1167_1291,0.23556
2026_1167_1292,0.22811
2026_1167_1293,0.28411
2026_1167_1294,0.22639
2026_1167_1295,0.20800
2026_1167_1296,0.33551
2026_1167_1297,0.25856
2026_1167_1298,0.24687
2026_1167_1299,0.28579
2026_1167_1300,0.48220
2026_1167_1301,0.20143
2026_1167_1303,0.33909
2026_1167_1304,0.12786
2026_1167_1305,0.15741
2026_1167_1306,0.40206
2026_1167_1307,0.17326
2026_1167_1308,0.20138
2026_1167_1309,0.32205
2026_1167_1310,0.44440
2026_1167_1311,0.28465
2026_1167_1312,0.47580
2026_1167_1313,0.42901
2026_1167_1314,0.11762
2026_1167_1315,0.31522
2026_1167_1316,0.43081
2026_1167_1317,0.19446
2026_1167_1318,0.38506
2026_1167_1319,0.37408
